9,1,580.50,99.00,15.00,21.00, 1.00,-1.00,-1.00,-1.00
9,2,609.00,102.00,30.00,25.50, 1.00,-1.00,-1.00,-1.00
9,3,579.00,166.50,48.00,37.50, 1.00,-1.00,-1.00,-1.00
9,4,624.00,319.50,87.00,78.00, 1.00,-1.00,-1.00,-1.00
9,5,36.00,462.00,223.50,147.00, 1.00,-1.00,-1.00,-1.00
10,1,582.00,96.00,15.00,21.00, 1.00,-1.00,-1.00,-1.00
10,2,610.50,100.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
10,3,580.50,165.00,46.50,36.00, 1.00,-1.00,-1.00,-1.00
10,4,627.00,310.50,84.00,75.00, 1.00,-1.00,-1.00,-1.00
10,5,58.50,448.50,214.50,141.00, 1.00,-1.00,-1.00,-1.00
11,1,583.50,96.00,15.00,19.50, 1.00,-1.00,-1.00,-1.00
11,2,610.50,99.00,28.50,27.00, 1.00,-1.00,-1.00,-1.00
11,3,582.00,162.00,46.50,36.00, 1.00,-1.00,-1.00,-1.00
11,4,628.50,301.50,84.00,73.50, 1.00,-1.00,-1.00,-1.00
11,5,79.50,435.00,205.50,135.00, 1.00,-1.00,-1.00,-1.00
12,1,585.00,94.50,15.00,19.50, 1.00,-1.00,-1.00,-1.00
12,2,610.50,99.00,30.00,25.50, 1.00,-1.00,-1.00,-1.00
12,3,583.50,159.00,45.00,37.50, 1.00,-1.00,-1.00,-1.00
12,4,630.00,295.50,82.50,70.50, 1.00,-1.00,-1.00,-1.00
12,5,102.00,423.00,198.00,126.00, 1.00,-1.00,-1.00,-1.00
13,1,586.50,93.00,15.00,19.50, 1.00,-1.00,-1.00,-1.00
13,2,612.00,97.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
13,3,585.00,157.50,43.50,36.00, 1.00,-1.00,-1.00,-1.00
13,4,633.00,289.50,79.50,69.00, 1.00,-1.00,-1.00,-1.00
13,5,118.50,412.50,192.00,121.50, 1.00,-1.00,-1.00,-1.00
14,1,588.00,93.00,15.00,19.50, 1.00,-1.00,-1.00,-1.00
14,2,612.00,96.00,30.00,25.50, 1.00,-1.00,-1.00,-1.00
14,3,585.00,156.00,45.00,34.50, 1.00,-1.00,-1.00,-1.00
14,4,634.50,282.00,78.00,69.00, 1.00,-1.00,-1.00,-1.00
14,5,136.50,402.00,186.00,117.00, 1.00,-1.00,-1.00,-1.00
15,1,588.00,91.50,15.00,19.50, 1.00,-1.00,-1.00,-1.00
15,2,612.00,94.50,30.00,25.50, 1.00,-1.00,-1.00,-1.00
15,3,588.00,153.00,42.00,34.50, 1.00,-1.00,-1.00,-1.00
15,4,636.00,276.00,76.50,67.50, 1.00,-1.00,-1.00,-1.00
15,5,154.50,391.50,178.50,112.50, 1.00,-1.00,-1.00,-1.00
16,1,589.50,91.50,15.00,19.50, 1.00,-1.00,-1.00,-1.00
16,2,613.50,93.00,28.50,27.00, 1.00,-1.00,-1.00,-1.00
16,3,588.00,151.50,42.00,33.00, 1.00,-1.00,-1.00,-1.00
16,4,637.50,270.00,75.00,66.00, 1.00,-1.00,-1.00,-1.00
16,5,172.50,381.00,172.50,108.00, 1.00,-1.00,-1.00,-1.00
17,1,591.00,90.00,15.00,19.50, 1.00,-1.00,-1.00,-1.00
17,2,613.50,93.00,28.50,25.50, 1.00,-1.00,-1.00,-1.00
17,3,591.00,148.50,39.00,34.50, 1.00,-1.00,-1.00,-1.00
17,4,640.50,264.00,72.00,64.50, 1.00,-1.00,-1.00,-1.00
17,5,187.50,372.00,163.50,103.50, 1.00,-1.00,-1.00,-1.00
18,1,591.00,90.00,15.00,18.00, 1.00,-1.00,-1.00,-1.00
18,2,613.50,91.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
18,3,591.00,147.00,40.50,33.00, 1.00,-1.00,-1.00,-1.00
18,4,640.50,258.00,70.50,63.00, 1.00,-1.00,-1.00,-1.00
18,5,202.50,364.50,156.00,97.50, 1.00,-1.00,-1.00,-1.00
19,1,592.50,90.00,15.00,18.00, 1.00,-1.00,-1.00,-1.00
19,2,613.50,91.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
19,3,592.50,144.00,39.00,33.00, 1.00,-1.00,-1.00,-1.00
19,4,642.00,253.50,69.00,60.00, 1.00,-1.00,-1.00,-1.00
19,5,217.50,357.00,148.50,91.50, 1.00,-1.00,-1.00,-1.00
20,1,594.00,88.50,15.00,18.00, 1.00,-1.00,-1.00,-1.00
20,2,613.50,90.00,28.50,25.50, 1.00,-1.00,-1.00,-1.00
20,3,594.00,142.50,37.50,31.50, 1.00,-1.00,-1.00,-1.00
20,4,642.00,249.00,69.00,57.00, 1.00,-1.00,-1.00,-1.00
20,5,228.00,348.00,144.00,90.00, 1.00,-1.00,-1.00,-1.00
21,1,594.00,88.50,15.00,16.50, 1.00,-1.00,-1.00,-1.00
21,2,613.50,90.00,28.50,24.00, 1.00,-1.00,-1.00,-1.00
21,3,595.50,139.50,37.50,31.50, 1.00,-1.00,-1.00,-1.00
21,4,643.50,243.00,66.00,57.00, 1.00,-1.00,-1.00,-1.00
21,5,237.00,342.00,142.50,85.50, 1.00,-1.00,-1.00,-1.00
22,1,595.50,87.00,15.00,18.00, 1.00,-1.00,-1.00,-1.00
22,2,613.50,88.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
22,3,597.00,138.00,36.00,30.00, 1.00,-1.00,-1.00,-1.00
22,4,643.50,237.00,66.00,55.50, 1.00,-1.00,-1.00,-1.00
22,5,249.00,333.00,138.00,84.00, 1.00,-1.00,-1.00,-1.00
23,1,597.00,87.00,15.00,16.50, 1.00,-1.00,-1.00,-1.00
23,2,613.50,88.50,28.50,24.00, 1.00,-1.00,-1.00,-1.00
23,3,598.50,136.50,34.50,30.00, 1.00,-1.00,-1.00,-1.00
23,4,645.00,232.50,63.00,52.50, 1.00,-1.00,-1.00,-1.00
23,5,258.00,327.00,135.00,79.50, 1.00,-1.00,-1.00,-1.00
24,1,597.00,87.00,15.00,16.50, 1.00,-1.00,-1.00,-1.00
24,2,615.00,87.00,27.00,25.50, 1.00,-1.00,-1.00,-1.00
24,3,598.50,135.00,34.50,30.00, 1.00,-1.00,-1.00,-1.00
24,4,646.50,228.00,61.50,52.50, 1.00,-1.00,-1.00,-1.00
24,5,268.50,318.00,132.00,78.00, 1.00,-1.00,-1.00,-1.00
25,1,598.50,85.50,15.00,16.50, 1.00,-1.00,-1.00,-1.00
25,2,615.00,87.00,27.00,24.00, 1.00,-1.00,-1.00,-1.00
25,3,600.00,133.50,34.50,30.00, 1.00,-1.00,-1.00,-1.00
25,4,648.00,225.00,60.00,51.00, 1.00,-1.00,-1.00,-1.00
25,5,279.00,312.00,129.00,73.50, 1.00,-1.00,-1.00,-1.00
26,1,600.00,85.50,15.00,16.50, 1.00,-1.00,-1.00,-1.00
26,2,615.00,87.00,27.00,24.00, 1.00,-1.00,-1.00,-1.00
26,3,600.00,132.00,34.50,30.00, 1.00,-1.00,-1.00,-1.00
26,4,648.00,220.50,60.00,49.50, 1.00,-1.00,-1.00,-1.00
26,5,289.50,303.00,124.50,72.00, 1.00,-1.00,-1.00,-1.00
27,1,600.00,84.00,15.00,16.50, 1.00,-1.00,-1.00,-1.00
27,2,615.00,85.50,27.00,24.00, 1.00,-1.00,-1.00,-1.00
27,3,601.50,130.50,34.50,28.50, 1.00,-1.00,-1.00,-1.00
27,4,649.50,217.50,58.50,48.00, 1.00,-1.00,-1.00,-1.00
27,5,300.00,297.00,121.50,67.50, 1.00,-1.00,-1.00,-1.00
28,1,601.50,82.50,15.00,16.50, 1.00,-1.00,-1.00,-1.00
28,2,615.00,84.00,27.00,24.00, 1.00,-1.00,-1.00,-1.00
28,3,603.00,129.00,33.00,28.50, 1.00,-1.00,-1.00,-1.00
28,4,651.00,213.00,57.00,48.00, 1.00,-1.00,-1.00,-1.00
28,5,310.50,289.50,118.50,64.50, 1.00,-1.00,-1.00,-1.00
29,1,601.50,81.00,15.00,18.00, 1.00,-1.00,-1.00,-1.00
29,2,615.00,84.00,27.00,24.00, 1.00,-1.00,-1.00,-1.00
29,3,603.00,127.50,33.00,28.50, 1.00,-1.00,-1.00,-1.00
29,4,652.50,210.00,55.50,46.50, 1.00,-1.00,-1.00,-1.00
29,5,318.00,283.50,114.00,64.50, 1.00,-1.00,-1.00,-1.00
30,2,615.00,84.00,27.00,22.50, 1.00,-1.00,-1.00,-1.00
30,3,604.50,126.00,33.00,28.50, 1.00,-1.00,-1.00,-1.00
30,4,654.00,205.50,54.00,46.50, 1.00,-1.00,-1.00,-1.00
30,5,324.00,279.00,112.50,63.00, 1.00,-1.00,-1.00,-1.00
31,2,615.00,82.50,27.00,24.00, 1.00,-1.00,-1.00,-1.00
31,3,606.00,124.50,31.50,28.50, 1.00,-1.00,-1.00,-1.00
31,4,654.00,201.00,54.00,45.00, 1.00,-1.00,-1.00,-1.00
31,5,331.50,273.00,109.50,63.00, 1.00,-1.00,-1.00,-1.00
32,2,615.00,81.00,25.50,24.00, 1.00,-1.00,-1.00,-1.00
32,3,606.00,123.00,33.00,27.00, 1.00,-1.00,-1.00,-1.00
32,4,655.50,198.00,52.50,43.50, 1.00,-1.00,-1.00,-1.00
32,5,339.00,268.50,106.50,61.50, 1.00,-1.00,-1.00,-1.00
33,2,615.00,81.00,25.50,22.50, 1.00,-1.00,-1.00,-1.00
33,3,607.50,121.50,31.50,28.50, 1.00,-1.00,-1.00,-1.00
33,4,657.00,193.50,51.00,43.50, 1.00,-1.00,-1.00,-1.00
33,5,346.50,264.00,103.50,60.00, 1.00,-1.00,-1.00,-1.00
34,2,616.50,81.00,24.00,21.00, 1.00,-1.00,-1.00,-1.00
34,3,607.50,120.00,31.50,27.00, 1.00,-1.00,-1.00,-1.00
34,4,657.00,190.50,49.50,43.50, 1.00,-1.00,-1.00,-1.00
34,5,352.50,258.00,100.50,60.00, 1.00,-1.00,-1.00,-1.00
35,2,616.50,79.50,24.00,21.00, 1.00,-1.00,-1.00,-1.00
35,3,607.50,118.50,31.50,27.00, 1.00,-1.00,-1.00,-1.00
35,4,657.00,189.00,49.50,40.50, 1.00,-1.00,-1.00,-1.00
35,5,360.00,253.50,97.50,58.50, 1.00,-1.00,-1.00,-1.00
36,2,616.50,78.00,24.00,21.00, 1.00,-1.00,-1.00,-1.00
36,3,609.00,117.00,30.00,27.00, 1.00,-1.00,-1.00,-1.00
36,4,658.50,186.00,48.00,40.50, 1.00,-1.00,-1.00,-1.00
36,5,367.50,249.00,94.50,57.00, 1.00,-1.00,-1.00,-1.00
37,2,616.50,78.00,24.00,19.50, 1.00,-1.00,-1.00,-1.00
37,3,609.00,115.50,30.00,27.00, 1.00,-1.00,-1.00,-1.00
37,4,658.50,183.00,46.50,40.50, 1.00,-1.00,-1.00,-1.00
37,5,375.00,243.00,91.50,57.00, 1.00,-1.00,-1.00,-1.00
38,2,618.00,76.50,22.50,19.50, 1.00,-1.00,-1.00,-1.00
38,3,609.00,114.00,30.00,27.00, 1.00,-1.00,-1.00,-1.00
38,4,660.00,181.50,45.00,39.00, 1.00,-1.00,-1.00,-1.00
38,5,381.00,238.50,90.00,55.50, 1.00,-1.00,-1.00,-1.00
39,2,618.00,76.50,22.50,19.50, 1.00,-1.00,-1.00,-1.00
39,3,609.00,114.00,31.50,25.50, 1.00,-1.00,-1.00,-1.00
39,4,660.00,177.00,45.00,40.50, 1.00,-1.00,-1.00,-1.00
39,5,388.50,234.00,85.50,54.00, 1.00,-1.00,-1.00,-1.00
40,3,610.50,112.50,30.00,25.50, 1.00,-1.00,-1.00,-1.00
40,4,660.00,174.00,45.00,40.50, 1.00,-1.00,-1.00,-1.00
40,5,393.00,231.00,84.00,52.50, 1.00,-1.00,-1.00,-1.00
41,3,610.50,111.00,30.00,25.50, 1.00,-1.00,-1.00,-1.00
41,4,661.50,171.00,43.50,40.50, 1.00,-1.00,-1.00,-1.00
41,5,397.50,228.00,82.50,51.00, 1.00,-1.00,-1.00,-1.00
42,3,612.00,109.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
42,4,661.50,169.50,43.50,39.00, 1.00,-1.00,-1.00,-1.00
42,5,402.00,225.00,81.00,51.00, 1.00,-1.00,-1.00,-1.00
42,6,502.50,519.00,169.50,174.00, 1.00,-1.00,-1.00,-1.00
43,3,612.00,108.00,28.50,25.50, 1.00,-1.00,-1.00,-1.00
43,4,661.50,168.00,43.50,39.00, 1.00,-1.00,-1.00,-1.00
43,5,405.00,222.00,81.00,49.50, 1.00,-1.00,-1.00,-1.00
43,6,510.00,501.00,163.50,166.50, 1.00,-1.00,-1.00,-1.00
44,3,612.00,106.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
44,4,661.50,165.00,43.50,39.00, 1.00,-1.00,-1.00,-1.00
44,5,409.50,217.50,79.50,49.50, 1.00,-1.00,-1.00,-1.00
44,6,517.50,484.50,159.00,157.50, 1.00,-1.00,-1.00,-1.00
45,3,612.00,105.00,30.00,25.50, 1.00,-1.00,-1.00,-1.00
45,4,661.50,163.50,42.00,37.50, 1.00,-1.00,-1.00,-1.00
45,5,414.00,214.50,78.00,48.00, 1.00,-1.00,-1.00,-1.00
45,6,525.00,468.00,153.00,147.00, 1.00,-1.00,-1.00,-1.00
46,3,613.50,105.00,28.50,24.00, 1.00,-1.00,-1.00,-1.00
46,4,661.50,162.00,42.00,37.50, 1.00,-1.00,-1.00,-1.00
46,5,418.50,211.50,76.50,46.50, 1.00,-1.00,-1.00,-1.00
46,6,532.50,450.00,148.50,139.50, 1.00,-1.00,-1.00,-1.00
47,3,613.50,103.50,28.50,22.50, 1.00,-1.00,-1.00,-1.00
47,4,663.00,159.00,40.50,37.50, 1.00,-1.00,-1.00,-1.00
47,5,423.00,208.50,75.00,46.50, 1.00,-1.00,-1.00,-1.00
47,6,540.00,433.50,144.00,130.50, 1.00,-1.00,-1.00,-1.00
48,3,613.50,102.00,28.50,24.00, 1.00,-1.00,-1.00,-1.00
48,4,663.00,157.50,40.50,37.50, 1.00,-1.00,-1.00,-1.00
48,5,427.50,205.50,73.50,43.50, 1.00,-1.00,-1.00,-1.00
48,6,547.50,417.00,138.00,121.50, 1.00,-1.00,-1.00,-1.00
49,3,615.00,100.50,27.00,22.50, 1.00,-1.00,-1.00,-1.00
49,4,663.00,156.00,40.50,36.00, 1.00,-1.00,-1.00,-1.00
49,5,432.00,202.50,72.00,43.50, 1.00,-1.00,-1.00,-1.00
49,6,555.00,399.00,133.50,114.00, 1.00,-1.00,-1.00,-1.00
50,3,615.00,99.00,27.00,22.50, 1.00,-1.00,-1.00,-1.00
50,4,663.00,153.00,40.50,36.00, 1.00,-1.00,-1.00,-1.00
50,5,435.00,199.50,72.00,42.00, 1.00,-1.00,-1.00,-1.00
50,6,561.00,385.50,129.00,108.00, 1.00,-1.00,-1.00,-1.00
51,3,615.00,99.00,27.00,21.00, 1.00,-1.00,-1.00,-1.00
51,4,663.00,151.50,39.00,36.00, 1.00,-1.00,-1.00,-1.00
51,5,439.50,196.50,70.50,40.50, 1.00,-1.00,-1.00,-1.00
51,6,567.00,370.50,123.00,103.50, 1.00,-1.00,-1.00,-1.00
52,3,615.00,97.50,27.00,22.50, 1.00,-1.00,-1.00,-1.00
52,4,663.00,150.00,39.00,34.50, 1.00,-1.00,-1.00,-1.00
52,5,444.00,192.00,69.00,40.50, 1.00,-1.00,-1.00,-1.00
52,6,573.00,357.00,118.50,99.00, 1.00,-1.00,-1.00,-1.00
53,3,615.00,96.00,27.00,22.50, 1.00,-1.00,-1.00,-1.00
53,4,663.00,147.00,39.00,36.00, 1.00,-1.00,-1.00,-1.00
53,5,448.50,189.00,67.50,39.00, 1.00,-1.00,-1.00,-1.00
53,6,577.50,346.50,114.00,97.50, 1.00,-1.00,-1.00,-1.00
54,3,616.50,96.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
54,4,663.00,145.50,39.00,34.50, 1.00,-1.00,-1.00,-1.00
54,5,453.00,186.00,66.00,39.00, 1.00,-1.00,-1.00,-1.00
54,6,583.50,336.00,108.00,94.50, 1.00,-1.00,-1.00,-1.00
55,3,616.50,96.00,27.00,21.00, 1.00,-1.00,-1.00,-1.00
55,4,663.00,144.00,39.00,33.00, 1.00,-1.00,-1.00,-1.00
55,5,457.50,183.00,64.50,37.50, 1.00,-1.00,-1.00,-1.00
55,6,588.00,325.50,105.00,93.00, 1.00,-1.00,-1.00,-1.00
56,3,616.50,94.50,27.00,21.00, 1.00,-1.00,-1.00,-1.00
56,4,664.50,142.50,37.50,33.00, 1.00,-1.00,-1.00,-1.00
56,5,459.00,181.50,66.00,36.00, 1.00,-1.00,-1.00,-1.00
56,6,591.00,316.50,102.00,88.50, 1.00,-1.00,-1.00,-1.00
57,3,616.50,93.00,27.00,22.50, 1.00,-1.00,-1.00,-1.00
57,4,664.50,141.00,37.50,31.50, 1.00,-1.00,-1.00,-1.00
57,5,462.00,180.00,64.50,36.00, 1.00,-1.00,-1.00,-1.00
57,6,594.00,309.00,100.50,84.00, 1.00,-1.00,-1.00,-1.00
58,3,616.50,93.00,27.00,21.00, 1.00,-1.00,-1.00,-1.00
58,4,664.50,138.00,37.50,33.00, 1.00,-1.00,-1.00,-1.00
58,5,465.00,177.00,63.00,36.00, 1.00,-1.00,-1.00,-1.00
58,6,597.00,300.00,97.50,81.00, 1.00,-1.00,-1.00,-1.00
59,3,618.00,93.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
59,4,664.50,136.50,36.00,31.50, 1.00,-1.00,-1.00,-1.00
59,5,468.00,175.50,61.50,34.50, 1.00,-1.00,-1.00,-1.00
59,6,600.00,292.50,96.00,76.50, 1.00,-1.00,-1.00,-1.00
60,3,618.00,91.50,25.50,21.00, 1.00,-1.00,-1.00,-1.00
60,4,664.50,135.00,36.00,31.50, 1.00,-1.00,-1.00,-1.00
60,5,471.00,174.00,60.00,34.50, 1.00,-1.00,-1.00,-1.00
60,6,603.00,285.00,94.50,72.00, 1.00,-1.00,-1.00,-1.00
61,3,618.00,90.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
61,4,664.50,133.50,36.00,31.50, 1.00,-1.00,-1.00,-1.00
61,5,472.50,171.00,61.50,34.50, 1.00,-1.00,-1.00,-1.00
61,6,606.00,276.00,93.00,73.50, 1.00,-1.00,-1.00,-1.00
62,3,618.00,90.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
62,4,664.50,132.00,36.00,30.00, 1.00,-1.00,-1.00,-1.00
62,5,475.50,169.50,60.00,34.50, 1.00,-1.00,-1.00,-1.00
62,6,609.00,268.50,90.00,73.50, 1.00,-1.00,-1.00,-1.00
63,3,618.00,90.00,27.00,21.00, 1.00,-1.00,-1.00,-1.00
63,4,664.50,130.50,34.50,28.50, 1.00,-1.00,-1.00,-1.00
63,5,478.50,168.00,58.50,33.00, 1.00,-1.00,-1.00,-1.00
63,6,612.00,261.00,88.50,73.50, 1.00,-1.00,-1.00,-1.00
64,3,618.00,88.50,27.00,21.00, 1.00,-1.00,-1.00,-1.00
64,4,664.50,129.00,34.50,28.50, 1.00,-1.00,-1.00,-1.00
64,5,480.00,165.00,58.50,33.00, 1.00,-1.00,-1.00,-1.00
64,6,615.00,255.00,85.50,72.00, 1.00,-1.00,-1.00,-1.00
65,3,618.00,87.00,27.00,21.00, 1.00,-1.00,-1.00,-1.00
65,4,664.50,126.00,34.50,30.00, 1.00,-1.00,-1.00,-1.00
65,5,483.00,163.50,57.00,33.00, 1.00,-1.00,-1.00,-1.00
65,6,616.50,249.00,82.50,69.00, 1.00,-1.00,-1.00,-1.00
66,3,619.50,87.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
66,4,664.50,126.00,34.50,27.00, 1.00,-1.00,-1.00,-1.00
66,5,486.00,162.00,57.00,33.00, 1.00,-1.00,-1.00,-1.00
66,6,618.00,243.00,81.00,67.50, 1.00,-1.00,-1.00,-1.00
67,3,619.50,87.00,25.50,19.50, 1.00,-1.00,-1.00,-1.00
67,4,664.50,124.50,34.50,27.00, 1.00,-1.00,-1.00,-1.00
67,5,489.00,159.00,55.50,33.00, 1.00,-1.00,-1.00,-1.00
67,6,619.50,238.50,79.50,64.50, 1.00,-1.00,-1.00,-1.00
68,3,619.50,85.50,25.50,19.50, 1.00,-1.00,-1.00,-1.00
68,4,664.50,123.00,33.00,27.00, 1.00,-1.00,-1.00,-1.00
68,5,492.00,157.50,54.00,31.50, 1.00,-1.00,-1.00,-1.00
68,6,621.00,232.50,78.00,61.50, 1.00,-1.00,-1.00,-1.00
69,3,619.50,84.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
69,4,664.50,121.50,33.00,28.50, 1.00,-1.00,-1.00,-1.00
69,5,493.50,156.00,54.00,31.50, 1.00,-1.00,-1.00,-1.00
69,6,622.50,228.00,76.50,61.50, 1.00,-1.00,-1.00,-1.00
70,3,619.50,84.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
70,4,664.50,120.00,33.00,27.00, 1.00,-1.00,-1.00,-1.00
70,5,496.50,154.50,52.50,30.00, 1.00,-1.00,-1.00,-1.00
70,6,624.00,225.00,75.00,58.50, 1.00,-1.00,-1.00,-1.00
71,3,621.00,84.00,24.00,19.50, 1.00,-1.00,-1.00,-1.00
71,4,664.50,120.00,33.00,27.00, 1.00,-1.00,-1.00,-1.00
71,5,499.50,151.50,52.50,31.50, 1.00,-1.00,-1.00,-1.00
71,6,625.50,220.50,72.00,58.50, 1.00,-1.00,-1.00,-1.00
72,3,621.00,82.50,24.00,19.50, 1.00,-1.00,-1.00,-1.00
72,4,664.50,118.50,31.50,27.00, 1.00,-1.00,-1.00,-1.00
72,5,502.50,150.00,51.00,30.00, 1.00,-1.00,-1.00,-1.00
72,6,627.00,216.00,70.50,57.00, 1.00,-1.00,-1.00,-1.00
73,3,621.00,81.00,24.00,21.00, 1.00,-1.00,-1.00,-1.00
73,4,664.50,117.00,31.50,27.00, 1.00,-1.00,-1.00,-1.00
73,5,504.00,148.50,51.00,28.50, 1.00,-1.00,-1.00,-1.00
73,6,627.00,213.00,70.50,54.00, 1.00,-1.00,-1.00,-1.00
74,3,621.00,81.00,24.00,19.50, 1.00,-1.00,-1.00,-1.00
74,4,664.50,115.50,31.50,27.00, 1.00,-1.00,-1.00,-1.00
74,5,507.00,147.00,51.00,28.50, 1.00,-1.00,-1.00,-1.00
74,6,628.50,208.50,69.00,54.00, 1.00,-1.00,-1.00,-1.00
75,3,621.00,81.00,25.50,19.50, 1.00,-1.00,-1.00,-1.00
75,4,664.50,114.00,31.50,27.00, 1.00,-1.00,-1.00,-1.00
75,5,510.00,144.00,48.00,30.00, 1.00,-1.00,-1.00,-1.00
75,6,630.00,204.00,67.50,52.50, 1.00,-1.00,-1.00,-1.00
76,3,621.00,79.50,25.50,19.50, 1.00,-1.00,-1.00,-1.00
76,4,664.50,114.00,31.50,25.50, 1.00,-1.00,-1.00,-1.00
76,5,511.50,142.50,48.00,28.50, 1.00,-1.00,-1.00,-1.00
76,6,631.50,201.00,64.50,51.00, 1.00,-1.00,-1.00,-1.00
77,3,621.00,79.50,25.50,19.50, 1.00,-1.00,-1.00,-1.00
77,4,664.50,112.50,30.00,25.50, 1.00,-1.00,-1.00,-1.00
77,5,513.00,141.00,48.00,28.50, 1.00,-1.00,-1.00,-1.00
77,6,633.00,196.50,63.00,49.50, 1.00,-1.00,-1.00,-1.00
78,3,621.00,78.00,25.50,21.00, 1.00,-1.00,-1.00,-1.00
78,4,664.50,111.00,30.00,25.50, 1.00,-1.00,-1.00,-1.00
78,5,514.50,139.50,46.50,28.50, 1.00,-1.00,-1.00,-1.00
78,6,633.00,192.00,63.00,48.00, 1.00,-1.00,-1.00,-1.00
79,3,621.00,78.00,25.50,19.50, 1.00,-1.00,-1.00,-1.00
79,4,664.50,111.00,30.00,24.00, 1.00,-1.00,-1.00,-1.00
79,5,516.00,138.00,46.50,27.00, 1.00,-1.00,-1.00,-1.00
79,6,634.50,187.50,61.50,48.00, 1.00,-1.00,-1.00,-1.00
80,3,622.50,78.00,24.00,19.50, 1.00,-1.00,-1.00,-1.00
80,4,664.50,109.50,28.50,24.00, 1.00,-1.00,-1.00,-1.00
80,5,519.00,136.50,45.00,27.00, 1.00,-1.00,-1.00,-1.00
80,6,636.00,184.50,60.00,46.50, 1.00,-1.00,-1.00,-1.00
81,3,622.50,78.00,24.00,18.00, 1.00,-1.00,-1.00,-1.00
81,4,664.50,108.00,28.50,24.00, 1.00,-1.00,-1.00,-1.00
81,5,520.50,135.00,43.50,27.00, 1.00,-1.00,-1.00,-1.00
81,6,639.00,181.50,57.00,45.00, 1.00,-1.00,-1.00,-1.00
82,3,622.50,76.50,24.00,19.50, 1.00,-1.00,-1.00,-1.00
82,4,664.50,106.50,28.50,25.50, 1.00,-1.00,-1.00,-1.00
82,5,522.00,133.50,43.50,27.00, 1.00,-1.00,-1.00,-1.00
82,6,640.50,178.50,55.50,43.50, 1.00,-1.00,-1.00,-1.00
83,3,622.50,76.50,24.00,19.50, 1.00,-1.00,-1.00,-1.00
83,4,664.50,105.00,28.50,24.00, 1.00,-1.00,-1.00,-1.00
