frame   ulx     uly     urx     ury     lrx     lry     llx     lly     
frame00086.jpg	370.72	432.70	422.04	431.11	425.00	482.44	373.74	482.09	
frame00087.jpg	370.75	432.68	421.98	431.18	424.96	482.49	373.69	482.08	
frame00088.jpg	370.67	432.69	421.97	431.14	424.88	482.47	373.65	482.08	
frame00089.jpg	370.65	432.72	421.92	431.15	424.85	482.51	373.56	482.11	
frame00090.jpg	370.64	432.75	421.88	431.19	424.88	482.49	373.56	482.09	
frame00091.jpg	370.68	432.73	421.91	431.15	424.86	482.54	373.59	482.05	
frame00092.jpg	370.65	432.75	421.87	431.20	424.85	482.54	373.53	482.06	
frame00093.jpg	370.61	432.74	421.89	431.14	424.81	482.49	373.58	482.05	
frame00094.jpg	370.62	432.72	421.88	431.15	424.84	482.53	373.53	482.09	
frame00095.jpg	370.64	432.79	421.90	431.16	424.85	482.52	373.56	482.00	
frame00096.jpg	370.64	432.75	421.88	431.15	424.82	482.52	373.54	482.06	
frame00097.jpg	370.66	432.79	421.85	431.18	424.87	482.56	373.49	482.08	
frame00098.jpg	370.63	432.77	421.86	431.16	424.81	482.54	373.54	482.04	
frame00099.jpg	370.59	432.74	421.84	431.17	424.80	482.55	373.51	482.07	
frame00100.jpg	370.61	432.77	421.86	431.16	424.79	482.54	373.50	482.06	
frame00101.jpg	370.58	432.76	421.83	431.19	424.81	482.53	373.52	482.03	
frame00102.jpg	370.52	432.74	421.83	431.16	424.78	482.53	373.52	482.06	
frame00103.jpg	370.53	432.71	421.86	431.13	424.75	482.53	373.51	482.04	
frame00104.jpg	370.53	432.71	421.86	431.17	424.76	482.54	373.50	482.06	
frame00105.jpg	370.53	432.73	421.81	431.18	424.78	482.53	373.49	482.06	
frame00106.jpg	370.50	432.73	421.81	431.18	424.79	482.53	373.51	482.06	
frame00107.jpg	370.47	432.72	421.86	431.13	424.76	482.52	373.52	482.04	
frame00108.jpg	370.56	432.75	421.82	431.19	424.79	482.53	373.47	482.06	
frame00109.jpg	370.60	432.72	421.82	431.20	424.80	482.57	373.46	482.08	
frame00110.jpg	370.57	432.78	421.82	431.16	424.80	482.55	373.51	482.05	
frame00111.jpg	370.61	432.76	421.86	431.13	424.76	482.53	373.48	482.09	
frame00112.jpg	370.52	432.74	421.85	431.16	424.77	482.52	373.51	482.04	
frame00113.jpg	370.56	432.75	421.85	431.18	424.77	482.52	373.49	482.05	
frame00114.jpg	370.58	432.68	421.83	431.20	424.76	482.56	373.46	482.07	
frame00115.jpg	370.57	432.77	421.80	431.19	424.81	482.56	373.46	482.08	
frame00116.jpg	370.51	432.72	421.82	431.16	424.78	482.54	373.54	482.05	
frame00117.jpg	370.58	432.75	421.83	431.18	424.78	482.54	373.48	482.06	
frame00118.jpg	370.61	432.74	421.83	431.16	424.78	482.55	373.49	482.08	
frame00119.jpg	370.49	432.75	421.85	431.17	424.78	482.52	373.51	482.07	
frame00120.jpg	370.54	432.73	421.80	431.17	424.79	482.55	373.53	482.06	
frame00121.jpg	370.56	432.74	421.86	431.15	424.77	482.55	373.49	482.07	
frame00122.jpg	370.56	432.75	421.84	431.17	424.79	482.54	373.48	482.06	
frame00123.jpg	370.53	432.73	421.83	431.18	424.77	482.53	373.49	482.07	
frame00124.jpg	370.51	432.73	421.85	431.16	424.74	482.52	373.49	482.02	
frame00125.jpg	370.57	432.72	421.82	431.18	424.77	482.59	373.45	482.05	
frame00126.jpg	370.54	432.79	421.76	431.20	424.78	482.57	373.45	482.05	
frame00127.jpg	370.51	432.72	421.82	431.13	424.73	482.58	373.49	482.06	
frame00128.jpg	370.50	432.67	421.82	431.17	424.73	482.57	373.45	482.07	
frame00129.jpg	370.54	432.74	421.78	431.20	424.77	482.58	373.42	482.06	
frame00130.jpg	370.53	432.74	421.76	431.20	424.76	482.58	373.40	482.06	
frame00131.jpg	370.54	432.73	421.75	431.21	424.72	482.61	373.37	482.03	
frame00132.jpg	370.49	432.77	421.78	431.14	424.70	482.56	373.44	482.03	
frame00133.jpg	370.51	432.75	421.77	431.21	424.73	482.58	373.38	482.06	
frame00134.jpg	370.45	432.71	421.76	431.17	424.67	482.56	373.43	482.02	
frame00135.jpg	370.50	432.77	421.76	431.13	424.72	482.59	373.41	482.05	
frame00136.jpg	370.44	432.69	421.76	431.14	424.67	482.58	373.38	482.05	
frame00137.jpg	370.44	432.74	421.71	431.17	424.69	482.62	373.36	482.04	
frame00138.jpg	370.44	432.77	421.67	431.20	424.67	482.65	373.28	482.01	
frame00139.jpg	370.38	432.75	421.69	431.19	424.65	482.61	373.31	482.02	
frame00140.jpg	370.39	432.76	421.67	431.20	424.64	482.62	373.30	482.04	
frame00141.jpg	370.36	432.74	421.70	431.17	424.63	482.60	373.31	482.03	
frame00142.jpg	370.40	432.78	421.69	431.17	424.63	482.62	373.30	482.03	
frame00143.jpg	370.38	432.75	421.67	431.17	424.62	482.64	373.27	482.06	
frame00144.jpg	370.38	432.75	421.64	431.23	424.64	482.64	373.25	482.03	
frame00145.jpg	370.39	432.75	421.64	431.18	424.64	482.65	373.26	482.06	
frame00146.jpg	370.39	432.75	421.62	431.20	424.62	482.66	373.25	482.01	
frame00147.jpg	370.35	432.74	421.65	431.16	424.58	482.65	373.28	482.04	
frame00148.jpg	370.28	432.80	421.54	431.19	424.55	482.71	373.17	481.97	
frame00149.jpg	370.18	432.78	421.42	431.20	424.41	482.75	373.03	481.95	
frame00150.jpg	370.05	432.73	421.39	431.22	424.33	482.72	373.01	481.94	
frame00151.jpg	370.15	432.80	421.33	431.23	424.42	482.81	372.96	481.94	
frame00152.jpg	370.10	432.80	421.37	431.17	424.38	482.76	373.03	481.90	
frame00153.jpg	370.12	432.80	421.33	431.20	424.39	482.77	372.98	481.95	
frame00154.jpg	370.09	432.79	421.37	431.17	424.35	482.74	373.03	481.91	
frame00155.jpg	370.05	432.78	421.34	431.19	424.35	482.75	373.02	481.91	
frame00156.jpg	370.12	432.79	421.35	431.22	424.35	482.77	372.99	481.90	
frame00157.jpg	370.08	432.75	421.37	431.19	424.34	482.76	372.99	481.90	
frame00158.jpg	370.08	432.79	421.38	431.16	424.36	482.75	373.00	481.94	
frame00159.jpg	370.12	432.82	421.36	431.19	424.39	482.77	372.97	481.92	
frame00160.jpg	370.14	432.82	421.42	431.18	424.34	482.78	372.99	481.88	
frame00161.jpg	370.15	432.82	421.36	431.19	424.36	482.79	372.98	481.90	
frame00162.jpg	370.12	432.79	421.42	431.15	424.33	482.75	372.99	481.89	
frame00163.jpg	370.10	432.80	421.41	431.15	424.35	482.77	373.00	481.92	
frame00164.jpg	370.07	432.77	421.41	431.18	424.31	482.73	373.01	481.91	
frame00165.jpg	370.15	432.79	421.34	431.23	424.37	482.79	372.93	481.91	
frame00166.jpg	369.73	432.80	421.02	431.24	423.96	482.85	372.60	481.90	
frame00167.jpg	369.60	432.48	421.03	431.54	423.26	483.10	371.90	481.75	
frame00168.jpg	370.90	429.29	422.18	429.72	423.12	481.43	371.77	478.57	
frame00169.jpg	373.31	419.51	424.26	420.25	424.72	473.49	373.01	468.97	
frame00170.jpg	375.30	403.16	425.96	402.91	427.92	458.12	375.04	453.47	
frame00171.jpg	377.04	380.57	426.11	378.08	431.44	434.20	377.10	432.92	
frame00172.jpg	381.03	352.60	424.71	347.23	434.12	403.38	379.64	403.36	
frame00173.jpg	379.42	320.08	423.44	318.87	434.95	370.06	377.22	370.61	
frame00174.jpg	378.79	295.94	419.27	287.76	426.93	322.20	374.93	345.11	
frame00175.jpg	387.43	266.62	418.02	261.03	428.90	295.33	377.76	303.66	
frame00176.jpg	379.61	240.28	417.55	233.63	425.76	262.94	372.81	284.94	
frame00177.jpg	380.51	220.43	417.91	212.46	426.91	241.47	372.35	265.15	
frame00178.jpg	381.92	204.74	419.20	197.59	427.77	225.30	372.73	247.60	
frame00179.jpg	384.09	192.75	420.97	186.69	429.04	213.14	373.72	233.48	
frame00180.jpg	386.30	184.10	422.91	178.95	430.89	204.64	375.56	222.49	
frame00181.jpg	388.36	177.80	425.16	173.59	432.80	198.42	377.68	214.29	
frame00182.jpg	390.23	173.38	427.32	170.01	434.63	194.02	379.60	208.44	
frame00183.jpg	392.14	170.00	428.93	167.61	436.05	190.82	380.99	203.86	
frame00184.jpg	393.97	167.16	430.12	165.51	437.17	188.07	382.52	199.71	
frame00185.jpg	395.46	164.36	430.85	163.37	438.14	185.38	383.86	195.65	
frame00186.jpg	396.40	161.61	431.19	160.90	438.67	182.32	384.39	192.29	
frame00187.jpg	396.92	158.72	431.08	158.04	438.73	178.88	384.77	189.34	
frame00188.jpg	397.34	155.94	430.96	155.37	438.83	175.67	385.44	186.00	
frame00189.jpg	397.79	153.62	430.94	153.20	438.74	172.93	385.66	183.28	
frame00190.jpg	398.15	151.62	430.97	151.38	438.53	170.48	385.56	181.03	
frame00191.jpg	398.67	149.89	431.12	149.53	438.41	167.97	385.77	178.84	
frame00192.jpg	399.00	148.28	431.30	148.06	438.39	165.93	386.09	176.51	
frame00193.jpg	399.40	147.09	431.34	146.89	438.55	164.09	386.01	174.59	
frame00194.jpg	399.57	145.85	430.96	145.59	438.13	162.02	385.83	172.78	
frame00195.jpg	399.52	144.40	430.47	144.11	437.50	159.79	385.31	170.87	
frame00196.jpg	399.15	142.89	429.68	142.44	436.74	157.41	384.63	168.98	
frame00197.jpg	399.10	141.38	428.82	140.82	435.60	154.89	383.72	167.23	
frame00198.jpg	399.02	140.03	428.09	139.28	434.68	152.61	382.98	165.46	
frame00199.jpg	399.33	138.83	427.62	137.99	433.91	150.57	382.49	163.54	
frame00200.jpg	399.73	137.77	427.23	136.77	433.23	148.57	381.81	161.82	
frame00201.jpg	400.33	136.51	427.16	135.50	432.31	146.91	381.25	159.98	
frame00202.jpg	400.44	134.97	427.19	134.21	431.32	145.39	380.67	157.93	
frame00203.jpg	399.73	133.28	427.48	132.95	430.73	143.93	380.41	155.38	
frame00204.jpg	398.80	131.55	427.71	131.99	430.18	142.82	379.91	153.02	
frame00205.jpg	397.74	129.99	427.75	131.13	429.88	142.39	379.38	151.39	
frame00206.jpg	397.66	128.67	427.06	130.50	430.20	142.03	371.75	151.55	
frame00207.jpg	397.96	127.45	426.11	129.49	430.18	142.24	370.59	150.27	
frame00208.jpg	397.78	126.38	425.13	128.53	429.14	141.47	369.51	149.44	
frame00209.jpg	397.79	125.51	424.27	127.81	428.26	140.46	368.59	148.41	
frame00210.jpg	397.85	124.63	423.31	126.97	427.25	139.20	367.40	147.47	
frame00211.jpg	398.14	123.57	422.25	126.17	426.35	137.84	365.77	146.38	
frame00212.jpg	398.77	122.41	421.25	125.17	425.20	136.31	363.43	145.37	
frame00213.jpg	399.00	121.04	420.41	124.12	424.38	134.84	361.29	144.17	
frame00214.jpg	399.81	119.48	419.59	122.96	423.34	133.16	358.61	143.14	
frame00215.jpg	400.31	117.74	418.92	121.73	422.45	131.46	355.55	141.74	
frame00216.jpg	400.60	115.90	418.28	120.35	421.57	129.76	351.91	140.21	
frame00217.jpg	400.82	114.15	417.90	119.00	420.93	128.14	348.37	138.32	
frame00218.jpg	400.79	112.59	417.47	117.64	420.56	126.56	345.80	136.30	
frame00219.jpg	400.48	111.04	417.32	116.39	420.48	125.16	343.90	134.17	
frame00220.jpg	399.70	109.70	417.11	115.28	420.48	123.87	343.08	132.15	
frame00221.jpg	398.83	108.59	417.08	114.47	420.67	123.02	343.18	130.30	
frame00222.jpg	397.95	107.75	417.21	113.90	420.81	122.32	344.15	128.71	
frame00223.jpg	396.88	106.91	416.95	113.18	421.06	121.58	344.84	127.56	
frame00224.jpg	395.67	105.93	417.02	112.36	421.32	120.69	346.34	126.16	
frame00225.jpg	394.44	105.11	416.83	111.52	421.68	119.79	347.51	125.31	
frame00226.jpg	393.21	104.42	416.88	110.81	422.25	119.18	349.45	124.13	
frame00227.jpg	392.05	103.90	417.03	110.23	422.92	118.57	350.81	123.30	
frame00228.jpg	390.95	103.48	416.87	109.62	423.67	118.10	352.40	122.62	
frame00229.jpg	390.48	103.07	417.04	109.28	424.28	117.82	352.64	122.21	
frame00230.jpg	389.96	102.83	416.74	108.70	424.75	117.29	353.56	121.84	
frame00231.jpg	389.11	102.23	416.95	108.07	425.52	116.75	354.99	120.87	
frame00232.jpg	388.19	101.51	417.14	107.40	426.13	116.20	356.08	119.90	
frame00233.jpg	387.94	100.89	417.46	106.88	426.37	115.79	356.91	119.11	
frame00234.jpg	387.64	100.52	417.87	106.64	426.19	115.37	357.53	118.69	
frame00235.jpg	387.85	100.66	417.81	106.62	426.47	115.38	357.26	119.11	
frame00236.jpg	388.28	101.35	417.67	107.12	426.80	115.86	356.34	120.23	
frame00237.jpg	389.48	102.30	417.52	107.91	427.00	116.60	354.19	122.10	
frame00238.jpg	391.44	103.21	417.48	109.11	426.72	117.82	350.68	124.41	
frame00239.jpg	393.82	104.40	417.95	110.71	425.83	119.24	347.05	126.88	
frame00240.jpg	396.15	105.74	418.84	112.54	425.38	121.18	344.90	128.86	
frame00241.jpg	398.04	107.22	420.32	114.33	424.98	122.95	346.93	130.98	
frame00242.jpg	398.43	108.99	422.06	116.33	425.07	125.02	352.26	134.69	
frame00243.jpg	397.48	109.92	424.27	118.61	424.40	127.99	358.98	139.67	
frame00244.jpg	397.30	112.61	425.59	121.06	426.33	133.46	361.69	147.37	
frame00245.jpg	398.77	117.44	426.65	123.96	428.90	138.54	366.08	151.91	
frame00246.jpg	386.23	130.53	428.06	125.37	431.64	141.27	381.33	162.75	
frame00247.jpg	388.30	138.58	427.43	130.78	437.02	153.29	386.10	180.42	
frame00248.jpg	387.74	150.53	430.92	142.40	439.92	171.89	391.59	202.05	
frame00249.jpg	390.97	171.05	440.66	165.52	440.97	198.31	397.24	212.63	
frame00250.jpg	392.35	204.46	447.70	196.68	440.19	228.53	406.06	239.86	
frame00251.jpg	405.66	246.60	449.30	234.17	437.82	272.31	404.52	278.17	
frame00252.jpg	402.62	285.80	451.12	268.19	440.03	322.82	399.90	319.40	
frame00253.jpg	405.72	317.52	448.29	302.62	426.38	376.86	368.74	372.19	
frame00254.jpg	404.40	345.33	447.93	328.64	414.17	421.80	367.15	389.33	
frame00255.jpg	403.26	362.74	447.44	350.23	403.90	439.26	362.23	405.38	
frame00256.jpg	400.90	374.93	445.32	364.80	398.91	451.39	358.50	417.53	
frame00257.jpg	400.19	383.82	443.43	375.54	394.88	459.46	356.01	426.67	
frame00258.jpg	399.20	389.97	442.08	381.27	392.86	465.61	354.72	433.22	
frame00259.jpg	398.11	395.32	440.69	385.57	391.82	471.20	354.17	438.80	
frame00260.jpg	397.50	401.21	439.94	390.18	390.38	477.23	353.73	444.86	
frame00261.jpg	397.11	407.08	439.94	394.30	388.67	483.38	353.72	450.91	
frame00262.jpg	396.56	412.23	439.66	397.91	387.47	488.71	353.52	456.56	
frame00263.jpg	396.06	416.39	439.77	400.73	386.05	492.77	353.55	460.70	
frame00264.jpg	395.74	419.19	439.98	403.10	384.63	495.48	353.14	463.45	
frame00265.jpg	395.03	421.10	440.00	404.86	383.70	497.64	352.81	464.88	
frame00266.jpg	394.86	422.59	440.42	406.39	382.79	499.20	352.48	466.27	
frame00267.jpg	394.85	423.90	440.92	407.91	382.06	500.64	352.29	467.25	
frame00268.jpg	394.99	424.96	441.30	409.06	381.66	501.66	352.21	468.11	
frame00269.jpg	395.15	426.10	441.46	410.26	381.37	502.84	352.05	469.18	
frame00270.jpg	395.23	427.19	441.29	411.35	381.30	503.90	352.05	470.22	
frame00271.jpg	395.30	428.47	441.01	412.57	381.19	505.18	352.11	471.45	
frame00272.jpg	395.52	429.68	441.11	413.94	380.77	506.32	352.08	472.53	
frame00273.jpg	395.12	429.68	440.90	413.78	381.23	506.53	352.06	472.60	
frame00274.jpg	395.20	429.75	440.89	413.89	381.29	506.55	352.07	472.79	
frame00275.jpg	394.99	429.81	440.74	413.93	381.58	506.84	352.21	472.74	
frame00276.jpg	394.91	429.75	440.48	413.97	382.03	506.88	352.06	473.05	
frame00277.jpg	394.43	429.78	440.07	413.81	382.47	507.07	352.10	473.26	
frame00278.jpg	394.34	429.87	439.98	413.87	382.48	507.22	352.11	473.22	
frame00279.jpg	394.44	429.79	439.94	413.90	382.46	507.00	351.98	473.36	
frame00280.jpg	394.42	429.92	439.92	413.96	382.43	507.02	352.02	473.40	
frame00281.jpg	394.33	429.88	439.91	413.87	382.56	507.08	352.04	473.36	
frame00282.jpg	394.41	429.92	439.88	413.90	382.43	507.06	351.93	473.48	
frame00283.jpg	394.44	429.88	439.75	414.01	382.52	507.05	351.85	473.57	
frame00284.jpg	394.48	429.84	439.90	413.96	382.47	506.93	351.77	473.58	
frame00285.jpg	394.51	429.94	439.79	414.12	382.43	506.94	351.76	473.62	
frame00286.jpg	394.46	429.82	439.77	413.98	382.51	506.88	351.71	473.66	
frame00287.jpg	394.49	429.95	439.78	413.98	382.43	506.89	351.74	473.73	
frame00288.jpg	394.45	429.84	439.59	414.17	382.54	506.89	351.68	473.67	
frame00289.jpg	394.42	429.81	439.68	414.04	382.52	506.84	351.68	473.63	
frame00290.jpg	394.36	429.86	439.69	414.12	382.58	506.85	351.70	473.63	
frame00291.jpg	394.50	429.90	439.78	414.09	382.47	506.84	351.72	473.69	
frame00292.jpg	394.41	429.86	439.81	414.13	382.57	506.77	351.71	473.57	
frame00293.jpg	394.39	429.94	439.76	414.20	382.53	506.82	351.69	473.59	
frame00294.jpg	394.39	430.00	439.69	414.07	382.37	507.04	351.79	473.57	
frame00295.jpg	394.45	429.86	439.78	414.08	382.32	506.82	351.68	473.57	
frame00296.jpg	394.54	429.89	439.79	414.18	382.30	506.75	351.66	473.63	
frame00297.jpg	394.34	429.93	439.72	414.19	382.43	506.88	351.71	473.50	
frame00298.jpg	394.33	429.92	439.72	414.16	382.43	506.80	351.65	473.56	
frame00299.jpg	394.35	429.89	439.79	414.07	382.46	506.78	351.69	473.57	
frame00300.jpg	394.34	429.98	439.79	414.10	382.40	506.91	351.75	473.52	
frame00301.jpg	394.27	429.95	439.72	414.04	382.47	506.92	351.78	473.53	
frame00302.jpg	394.38	429.94	439.79	414.12	382.36	506.78	351.75	473.54	
frame00303.jpg	394.35	429.92	439.74	414.16	382.43	506.84	351.71	473.50	
frame00304.jpg	394.32	429.89	439.75	414.13	382.50	506.82	351.71	473.53	
frame00305.jpg	394.32	429.89	439.75	414.03	382.45	506.86	351.71	473.56	
frame00306.jpg	394.37	430.03	439.71	414.08	382.32	507.01	351.75	473.60	
frame00307.jpg	394.27	429.98	439.70	414.11	382.43	506.95	351.73	473.51	
frame00308.jpg	394.32	429.93	439.83	414.11	382.43	506.78	351.63	473.55	
frame00309.jpg	394.27	429.99	439.73	414.14	382.40	506.95	351.74	473.46	
frame00310.jpg	394.24	429.89	439.80	414.13	382.50	506.76	351.69	473.44	
frame00311.jpg	394.43	430.05	439.76	414.27	382.28	506.83	351.73	473.54	
frame00312.jpg	394.37	429.94	439.87	414.18	382.36	506.70	351.67	473.48	
frame00313.jpg	394.39	429.95	439.83	414.28	382.31	506.68	351.66	473.47	
frame00314.jpg	394.26	430.00	439.70	414.21	382.44	506.77	351.68	473.52	
frame00315.jpg	394.29	429.96	439.65	414.26	382.44	506.72	351.67	473.51	
frame00316.jpg	394.36	429.94	439.63	414.24	382.33	506.66	351.62	473.57	
frame00317.jpg	394.30	429.89	439.51	414.18	382.33	506.63	351.57	473.59	
frame00318.jpg	394.18	429.94	439.55	414.05	382.35	506.62	351.58	473.59	
frame00319.jpg	394.13	429.89	439.60	413.98	382.38	506.66	351.59	473.51	
frame00320.jpg	394.23	430.02	439.55	414.13	382.25	506.68	351.60	473.57	
frame00321.jpg	394.19	430.06	439.58	414.13	382.26	506.78	351.65	473.49	
frame00322.jpg	394.32	429.96	439.71	414.11	382.24	506.61	351.65	473.55	
frame00323.jpg	394.34	429.94	439.74	414.22	382.36	506.70	351.61	473.55	
frame00324.jpg	394.47	430.01	439.87	414.16	382.18	506.69	351.68	473.60	
frame00325.jpg	394.40	430.03	439.82	414.22	382.19	506.75	351.67	473.50	
frame00326.jpg	394.48	429.96	439.79	414.26	382.18	506.68	351.60	473.57	
frame00327.jpg	394.37	430.03	439.68	414.28	382.26	506.79	351.70	473.52	
frame00328.jpg	394.40	430.07	439.88	414.13	382.19	506.74	351.71	473.54	
frame00329.jpg	394.39	430.07	439.81	414.17	382.20	506.78	351.77	473.50	
frame00330.jpg	394.35	430.05	439.82	414.17	382.26	506.74	351.75	473.51	
frame00331.jpg	394.37	430.01	439.85	414.17	382.24	506.74	351.73	473.46	
